2022-11-10 16:22:51,637 INFO    StreamThr :58624 [internal.py:wandb_internal():88] W&B internal server running at pid: 58624, started at: 2022-11-10 16:22:51.634900
2022-11-10 16:22:51,653 DEBUG   HandlerThread:58624 [handler.py:handle_request():139] handle_request: status
2022-11-10 16:22:51,653 DEBUG   SenderThread:58624 [sender.py:send_request():317] send_request: status
2022-11-10 16:22:51,656 INFO    WriterThread:58624 [datastore.py:open_for_write():75] open: /Users/hsjack/Documents/GitHub/dev_hearforyou/AI/* Model/CNN/wandb/offline-run-20221110_162251-77x1r4xq/run-77x1r4xq.wandb
2022-11-10 16:22:51,691 DEBUG   HandlerThread:58624 [handler.py:handle_request():139] handle_request: run_start
2022-11-10 16:22:51,709 DEBUG   HandlerThread:58624 [system_info.py:__init__():31] System info init
2022-11-10 16:22:51,710 DEBUG   HandlerThread:58624 [system_info.py:__init__():46] System info init done
2022-11-10 16:22:51,710 INFO    HandlerThread:58624 [system_monitor.py:start():150] Starting system monitor
2022-11-10 16:22:51,710 INFO    SystemMonitor:58624 [system_monitor.py:_start():116] Starting system asset monitoring threads
2022-11-10 16:22:51,710 INFO    HandlerThread:58624 [system_monitor.py:probe():168] Collecting system info
2022-11-10 16:22:51,711 INFO    SystemMonitor:58624 [interfaces.py:start():168] Started cpu
2022-11-10 16:22:51,711 DEBUG   HandlerThread:58624 [system_info.py:probe():195] Probing system
2022-11-10 16:22:51,711 INFO    SystemMonitor:58624 [interfaces.py:start():168] Started disk
2022-11-10 16:22:51,711 INFO    SystemMonitor:58624 [interfaces.py:start():168] Started memory
2022-11-10 16:22:51,712 INFO    SystemMonitor:58624 [interfaces.py:start():168] Started network
2022-11-10 16:22:51,724 DEBUG   HandlerThread:58624 [system_info.py:_probe_git():180] Probing git
2022-11-10 16:22:51,774 DEBUG   HandlerThread:58624 [system_info.py:_probe_git():188] Probing git done
2022-11-10 16:22:51,774 DEBUG   HandlerThread:58624 [system_info.py:probe():241] Probing system done
2022-11-10 16:22:51,774 DEBUG   HandlerThread:58624 [system_monitor.py:probe():177] {'os': 'macOS-10.16-x86_64-i386-64bit', 'python': '3.9.13', 'heartbeatAt': '2022-11-10T07:22:51.711407', 'startedAt': '2022-11-10T07:22:51.612391', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/hsjack/Documents/GitHub/dev_hearforyou/AI/* Model/CNN/main.py', 'codePath': 'AI/* Model/CNN/main.py', 'git': {'remote': 'https://github.com/LteFroggy/dev_hearforyou.git', 'commit': 'f8b8fa43189080b848385dff91f6718dcc4debc3'}, 'email': '33508056+LteFroggy@users.noreply.github.com', 'root': '/Users/hsjack/Documents/GitHub/dev_hearforyou', 'host': 'MA.local', 'username': 'hsjack', 'executable': '/opt/homebrew/anaconda3/envs/Developing/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 2400, 'min': 2400, 'max': 2400}, 'cpu_freq_per_core': [{'current': 2400, 'min': 2400, 'max': 2400}], 'disk': {'total': 460.4317207336426, 'used': 174.95898056030273}, 'memory': {'total': 8.0}}
2022-11-10 16:22:51,774 INFO    HandlerThread:58624 [system_monitor.py:probe():178] Finished collecting system info
2022-11-10 16:22:51,774 INFO    HandlerThread:58624 [system_monitor.py:probe():181] Publishing system info
2022-11-10 16:22:51,775 DEBUG   HandlerThread:58624 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2022-11-10 16:22:51,775 DEBUG   HandlerThread:58624 [system_info.py:_save_pip():67] Saving pip packages done
2022-11-10 16:22:51,775 DEBUG   HandlerThread:58624 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2022-11-10 16:22:54,785 DEBUG   HandlerThread:58624 [system_info.py:_save_conda():86] Saving conda packages done
2022-11-10 16:22:54,786 INFO    HandlerThread:58624 [system_monitor.py:probe():183] Finished publishing system info
2022-11-10 16:22:55,683 DEBUG   SenderThread:58624 [sender.py:send():303] send: exit
2022-11-10 16:22:55,684 INFO    SenderThread:58624 [sender.py:send_exit():442] handling exit code: 1
2022-11-10 16:22:55,684 INFO    SenderThread:58624 [sender.py:send_exit():444] handling runtime: 3
2022-11-10 16:22:55,684 INFO    SenderThread:58624 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-10 16:22:55,684 INFO    SenderThread:58624 [sender.py:send_exit():450] send defer
2022-11-10 16:22:55,684 DEBUG   HandlerThread:58624 [handler.py:handle_request():139] handle_request: defer
2022-11-10 16:22:55,684 INFO    HandlerThread:58624 [handler.py:handle_request_defer():162] handle defer: 0
2022-11-10 16:22:55,685 DEBUG   SenderThread:58624 [sender.py:send_request():317] send_request: defer
2022-11-10 16:22:55,685 INFO    SenderThread:58624 [sender.py:send_request_defer():459] handle sender defer: 0
2022-11-10 16:22:55,685 INFO    SenderThread:58624 [sender.py:transition_state():463] send defer: 1
2022-11-10 16:22:55,685 DEBUG   HandlerThread:58624 [handler.py:handle_request():139] handle_request: defer
2022-11-10 16:22:55,685 INFO    HandlerThread:58624 [handler.py:handle_request_defer():162] handle defer: 1
2022-11-10 16:22:55,685 INFO    HandlerThread:58624 [system_monitor.py:finish():160] Stopping system monitor
2022-11-10 16:22:55,710 DEBUG   SystemMonitor:58624 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2022-11-10 16:22:55,710 DEBUG   SystemMonitor:58624 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2022-11-10 16:22:55,710 DEBUG   SystemMonitor:58624 [system_monitor.py:_start():141] Publishing last batch of metrics
2022-11-10 16:22:55,710 INFO    HandlerThread:58624 [interfaces.py:finish():173] Joined cpu
2022-11-10 16:22:55,711 INFO    HandlerThread:58624 [interfaces.py:finish():173] Joined disk
2022-11-10 16:22:55,711 INFO    HandlerThread:58624 [interfaces.py:finish():173] Joined memory
2022-11-10 16:22:55,711 INFO    HandlerThread:58624 [interfaces.py:finish():173] Joined network
